product_id,product_name,category,product_weight_kg,fragility_index,shipping_type,weight_category,fragility_category
1041,Notebook - Classic Ruled,Paper Product,0.48,1,Road,Very Light,Low Fragility
1042,Notebook - Dotted,Paper Product,0.47,1,Road,Very Light,Low Fragility
1043,Book - Romance Novel,Paper Product,0.9,1,Road,Light,Low Fragility
1044,Book - Mystery Novel,Paper Product,0.93,1,Road,Light,Low Fragility
1045,Book - Non-Fiction,Paper Product,1.0,1,Road,Light,Low Fragility
1046,Diary - Travel,Paper Product,0.45,1,Road,Very Light,Low Fragility
1047,Diary - Executive,Paper Product,0.6,1,Road,Light,Low Fragility
1048,Diary - Pocket Slim,Paper Product,0.3,1,Road,Very Light,Low Fragility
1049,Children Story Book - Bedtime,Paper Product,0.4,1,Road,Very Light,Low Fragility
1050,Children Story Book - Adventures,Paper Product,0.5,1,Road,Very Light,Low Fragility
1051,Coloring Book Set - Kids Pack,Paper Product,1.2,1,Road,Light,Low Fragility
1052,Coloring Book Set - Giant Pack,Paper Product,1.6,1,Road,Light,Low Fragility
1053,Coloring Book Set - Travel Pack,Paper Product,0.9,1,Road,Light,Low Fragility
1054,Recipe Book - Starters,Paper Product,0.6,1,Road,Light,Low Fragility
1055,Recipe Book - Mains,Paper Product,0.7,1,Road,Light,Low Fragility
1056,Recipe Book - Sweets,Paper Product,0.68,1,Road,Light,Low Fragility
1057,Planner Notebook - Budget,Paper Product,0.52,1,Air,Light,Low Fragility
1058,Planner Notebook - Fitness,Paper Product,0.53,1,Air,Light,Low Fragility
1059,Planner Notebook - Travel Log,Paper Product,0.54,1,Air,Light,Low Fragility
1060,Hardcover Novel - Volume 1,Paper Product,1.0,1,Road,Light,Low Fragility
1061,Hardcover Novel - Volume 2,Paper Product,1.05,1,Road,Light,Low Fragility
1062,Hardcover Novel - Volume 3,Paper Product,1.1,1,Road,Light,Low Fragility
1063,Magazine Bundle - Weekly Mix,Paper Product,0.82,1,Road,Light,Low Fragility
1064,Magazine Bundle - Monthly Mix,Paper Product,0.9,1,Road,Light,Low Fragility
1065,Magazine Bundle - Quarterly,Paper Product,0.95,1,Road,Light,Low Fragility
1066,Perfume Bottle - Floral Day,Cosmetics,0.23,4,Road,Very Light,High Fragility
1067,Perfume Bottle - Night Oud,Cosmetics,0.26,4,Road,Very Light,High Fragility
1068,Perfume Bottle - Citrus Fresh,Cosmetics,0.22,4,Road,Very Light,High Fragility
1069,Perfume Set - Floral, Cosmetics,0.8,4,Road,Light,High Fragility
1070,Perfume Set - Oud, Cosmetics,0.9,4,Road,Light,High Fragility
1071,Perfume Set - Citrus, Cosmetics,0.78,4,Road,Light,High Fragility
1072,Shampoo Bottle - Herbal Shine,Cosmetics,0.42,3,Road,Very Light,Medium Fragility
1073,Shampoo Bottle - Deep Clean,Cosmetics,0.41,3,Road,Very Light,Medium Fragility
1074,Shampoo Bottle - Repair Plus,Cosmetics,0.43,3,Road,Very Light,Medium Fragility
1075,Shampoo Pack - Value Trio,Cosmetics,0.75,3,Road,Light,Medium Fragility
1076,Shampoo Pack - Salon, Cosmetics,0.85,3,Road,Light,Medium Fragility
1077,Shampoo Pack - Travel Minis,Cosmetics,0.5,3,Road,Very Light,Medium Fragility
1078,Face Serum Bottle - Collagen,Cosmetics,0.18,4,Road,Very Light,High Fragility
1079,Face Serum Bottle - Retinol,Cosmetics,0.17,4,Road,Very Light,High Fragility
1080,Face Serum Bottle - Hyaluronic,Cosmetics,0.19,4,Road,Very Light,High Fragility
1081,Lipstick - Velvet Red,Cosmetics,0.11,3,Road,Very Light,Medium Fragility
1082,Lipstick - Nude Brown,Cosmetics,0.1,3,Road,Very Light,Medium Fragility
1083,Lipstick - Orange Pop,Cosmetics,0.1,3,Road,Very Light,Medium Fragility
1084,Compact Powder - Porcelain,Cosmetics,0.12,3,Road,Very Light,Medium Fragility
1085,Compact Powder - Tan,Cosmetics,0.13,3,Road,Very Light,Medium Fragility
1086,Compact Powder - Deep,Cosmetics,0.14,3,Road,Very Light,Medium Fragility
1087,Eyeshadow Kit - Smoky Night,Cosmetics,0.26,3,Road,Very Light,Medium Fragility
1088,Eyeshadow Kit - Golden Hour,Cosmetics,0.25,3,Road,Very Light,Medium Fragility
1089,Eyeshadow Kit - Matte Nudes,Cosmetics,0.24,3,Road,Very Light,Medium Fragility
1090,Nail Polish Set - Reds Collection,Cosmetics,0.3,3,Road,Very Light,Medium Fragility
1091,Nail Polish Set - Nudes Collection,Cosmetics,0.29,3,Road,Very Light,Medium Fragility
1092,Nail Polish Set - Party Collection,Cosmetics,0.32,3,Road,Very Light,Medium Fragility
1093,Sunscreen Lotion SPF12,Cosmetics,0.27,2,Road,Very Light,Low Fragility
1094,Sunscreen Lotion SPF32,Cosmetics,0.31,2,Road,Very Light,Low Fragility
1095,Sunscreen Lotion SPF55,Cosmetics,0.36,2,Road,Very Light,Low Fragility
1096,Beard Oil Bottle - Classic Wood,Cosmetics,0.17,3,Road,Very Light,Medium Fragility
1097,Beard Oil Bottle - Citrus Mint,Cosmetics,0.16,3,Road,Very Light,Medium Fragility
1098,Beard Oil Bottle - Royal Oud,Cosmetics,0.18,3,Road,Very Light,Medium Fragility
1099,Hair Gel Jar - Firm,Cosmetics,0.36,2,Road,Very Light,Low Fragility
1100,Hair Gel Jar - Sport Max,Cosmetics,0.4,2,Road,Very Light,Low Fragility
1101,Medicine Pack - Bone Support,Pharmacy,0.19,3,Air,Very Light,Medium Fragility
1102,Medicine Pack - Liver Care,Pharmacy,0.2,3,Air,Very Light,Medium Fragility
1103,Medicine Pack - Brain Boost,Pharmacy,0.18,3,Air,Very Light,Medium Fragility
1104,Medicine Syrup - Adult Cough,Pharmacy,0.35,3,Air,Very Light,Medium Fragility
1105,Medicine Syrup - Kids Relief,Pharmacy,0.3,3,Air,Very Light,Medium Fragility
1106,Medicine Syrup - Sore Throat Pro,Pharmacy,0.34,3,Air,Very Light,Medium Fragility
1107,Vitamin Bottle - Daily Women,Pharmacy,0.27,3,Road,Very Light,Medium Fragility
1108,Vitamin Bottle - Daily Men,Pharmacy,0.28,3,Road,Very Light,Medium Fragility
1109,Vitamin Bottle - Kids Gummies,Pharmacy,0.26,3,Road,Very Light,Medium Fragility
1110,Vitamin Box - Complete Pack,Pharmacy,0.6,3,Road,Light,Medium Fragility
1111,Vitamin Box - Immunity Pack,Pharmacy,0.57,3,Road,Light,Medium Fragility
1112,Vitamin Box - Wellness Pack,Pharmacy,0.62,3,Road,Light,Medium Fragility
1113,First Aid Kit - Car Plus,Pharmacy,0.75,3,Road,Light,Medium Fragility
1114,First Aid Kit - Sports,Pharmacy,0.85,3,Road,Light,Medium Fragility
1115,First Aid Kit - Travel Lite,Pharmacy,0.6,3,Road,Light,Medium Fragility
1116,Digital Thermometer - Ear,Pharmacy,0.12,3,Air,Very Light,Medium Fragility
1117,Digital Thermometer - Forehead,Pharmacy,0.11,3,Air,Very Light,Medium Fragility
1118,Digital Thermometer - Multi,Pharmacy,0.13,3,Air,Very Light,Medium Fragility
1119,Glucose Meter - Lite,Pharmacy,0.21,3,Air,Very Light,Medium Fragility
1120,Glucose Meter - Smart App,Pharmacy,0.25,3,Air,Very Light,Medium Fragility
1121,Glucose Meter - Family,Pharmacy,0.27,3,Air,Very Light,Medium Fragility
1122,Eye Drop Bottle - Red Eye,Pharmacy,0.05,3,Air,Very Light,Medium Fragility
1123,Eye Drop Bottle - Night Moist,Pharmacy,0.05,3,Air,Very Light,Medium Fragility
1124,Eye Drop Bottle - Daily Fresh,Pharmacy,0.05,3,Air,Very Light,Medium Fragility
1125,Nasal Spray - Gentle Kids,Pharmacy,0.07,3,Air,Very Light,Medium Fragility
1126,Nasal Spray - Strong Adults,Pharmacy,0.09,3,Air,Very Light,Medium Fragility
1127,Nasal Spray - Menthol Fresh,Pharmacy,0.08,3,Air,Very Light,Medium Fragility
1128,Bandage Roll - Extra Long,Pharmacy,0.24,2,Road,Very Light,Low Fragility
1129,Bandage Roll - Medium,Pharmacy,0.21,2,Road,Very Light,Low Fragility
1130,Bandage Roll - Short,Pharmacy,0.19,2,Road,Very Light,Low Fragility
1131,Water Bottle - Gym,Drinkware,0.76,3,Road,Light,Medium Fragility
1132,Water Bottle - Travel Steel,Drinkware,0.8,3,Road,Light,Medium Fragility
1133,Water Bottle - Kids Flip,Drinkware,0.55,3,Road,Light,Medium Fragility
1134,Travel Tumbler - Car,Drinkware,0.5,3,Road,Very Light,Medium Fragility
1135,Travel Tumbler - Grip Steel,Drinkware,0.52,3,Road,Light,Medium Fragility
1136,Travel Tumbler - Classic Black,Drinkware,0.49,3,Road,Very Light,Medium Fragility
1137,Thermos Flask - XL,Drinkware,0.9,3,Road,Light,Medium Fragility
1138,Thermos Flask - Mini,Drinkware,0.6,3,Road,Light,Medium Fragility
1139,Thermos Flask - Duo Steel,Drinkware,0.86,3,Road,Light,Medium Fragility
1140,Glass Bottle - Premium,Drinkware,0.95,4,Sea,Light,High Fragility
1141,Glass Bottle - Slim,Drinkware,0.9,4,Sea,Light,High Fragility
1142,Glass Bottle - Short,Drinkware,0.88,4,Sea,Light,High Fragility
1143,Wine Bottle - Table Red,Drinkware,1.32,4,Sea,Light,High Fragility
1144,Wine Bottle - Table White,Drinkware,1.31,4,Sea,Light,High Fragility
1145,Wine Bottle - Reserve Blend,Drinkware,1.38,4,Sea,Light,High Fragility
1146,Juice Pack - Apple Mix,Drinkware,1.06,3,Road,Light,Medium Fragility
1147,Juice Pack - Berry Mix,Drinkware,1.05,3,Road,Light,Medium Fragility
1148,Juice Pack - Citrus Punch,Drinkware,1.07,3,Road,Light,Medium Fragility
1149,Energy Drink - Classic Can,Drinkware,0.58,2,Road,Light,Low Fragility
1150,Energy Drink - Tall Can,Drinkware,0.63,2,Road,Light,Low Fragility
1151,Energy Drink - Sugar Free,Drinkware,0.6,2,Road,Light,Low Fragility
1152,Snack Pack - Salted Chips,Food,0.38,2,Road,Very Light,Low Fragility
1153,Snack Pack - Masala Chips,Food,0.39,2,Road,Very Light,Low Fragility
1154,Snack Pack - Plain Wafers,Food,0.37,2,Road,Very Light,Low Fragility
1155,Snack Bag - Sweet Chili,Food,0.3,2,Road,Very Light,Low Fragility
1156,Snack Bag - Cream & Onion,Food,0.31,2,Road,Very Light,Low Fragility
1157,Snack Bag - BBQ Spice,Food,0.3,2,Road,Very Light,Low Fragility
1158,Snack Box - Mini Party,Food,0.95,2,Road,Light,Low Fragility
1159,Snack Box - Office Share,Food,1.05,2,Road,Light,Low Fragility
1160,Snack Box - Big Party,Food,1.35,2,Road,Light,Low Fragility
1161,Chocolate Box - Dark Mix,Food,0.7,2,Air,Light,Low Fragility
1162,Chocolate Box - Milk Mix,Food,0.69,2,Air,Light,Low Fragility
1163,Chocolate Box - Caramel Mix,Food,0.71,2,Air,Light,Low Fragility
1164,Cereal Box - Choco Crunch,Food,0.6,2,Road,Light,Low Fragility
1165,Cereal Box - Honey Crunch,Food,0.59,2,Road,Light,Low Fragility
1166,Cereal Box - Fruit Crunch,Food,0.61,2,Road,Light,Low Fragility
1167,Cereal Packet - Classic Oats,Food,0.5,2,Road,Very Light,Low Fragility
1168,Cereal Packet - Masala Oats,Food,0.51,2,Road,Light,Low Fragility
1169,Cereal Packet - Fruit Oats,Food,0.52,2,Road,Light,Low Fragility
1170,Tea Box - Cardamom,Food,0.36,2,Air,Very Light,Low Fragility
1171,Tea Box - Ginger,Food,0.36,2,Air,Very Light,Low Fragility
1172,Tea Box - Tulsi,Food,0.35,2,Air,Very Light,Low Fragility
1173,Coffee Pack - Classic Brew,Food,0.4,2,Air,Very Light,Low Fragility
1174,Coffee Pack - Dark Brew,Food,0.41,2,Air,Very Light,Low Fragility
1175,Coffee Pack - Light Brew,Food,0.39,2,Air,Very Light,Low Fragility
1176,Granola Pack - Nut & Seed,Food,0.63,2,Road,Light,Low Fragility
1177,Granola Pack - Fruit & Nut,Food,0.64,2,Road,Light,Low Fragility
1178,Granola Pack - Honey & Seed,Food,0.62,2,Road,Light,Low Fragility
1179,Instant Noodles Pack - Classic Cup,Food,0.4,2,Road,Very Light,Low Fragility
1180,Instant Noodles Pack - Spicy Cup,Food,0.41,2,Road,Very Light,Low Fragility
1181,Instant Noodles Pack - Veg Cup,Food,0.39,2,Road,Very Light,Low Fragility
1182,Rice Bag 2kg Classic,Food,2.0,1,Road,Light,Low Fragility
1183,Rice Bag 3kg Classic,Food,3.0,1,Road,Medium,Low Fragility
1184,Rice Bag 4kg Classic,Food,4.0,1,Road,Medium,Low Fragility
1185,Sugar Pack 1kg Classic,Food,1.0,1,Road,Light,Low Fragility
1186,Sugar Pack 2kg Classic,Food,2.0,1,Road,Light,Low Fragility
1187,Sugar Pack 3kg Classic,Food,3.0,1,Road,Medium,Low Fragility
1188,Cookie Tin - Butter Mix,Food,1.2,2,Road,Light,Low Fragility
1189,Cookie Tin - Choco Chip Mix,Food,1.25,2,Road,Light,Low Fragility
1190,Cookie Tin - Festive Mix,Food,1.3,2,Road,Light,Low Fragility
1191,Chocolate Bag - Mini Mix,Food,0.46,2,Air,Very Light,Low Fragility
1192,Chocolate Bag - Nutty Mix,Food,0.47,2,Air,Very Light,Low Fragility
1193,Chocolate Bag - Caramel Bites,Food,0.45,2,Air,Very Light,Low Fragility
1194,Spice Jar Set - Indian Home,Food,0.95,2,Air,Light,Low Fragility
1195,Spice Jar Set - Global,Food,0.98,2,Air,Light,Low Fragility
1196,Spice Jar Set - Daily Use,Food,0.9,2,Air,Light,Low Fragility
1197,Frozen Veggie Pack - Peas & Carrot,Food,1.2,2,Air,Light,Low Fragility
1198,Frozen Veggie Pack - Mixed Cut,Food,1.25,2,Air,Light,Low Fragility
1199,Frozen Veggie Pack - Corn & Beans,Food,1.22,2,Air,Light,Low Fragility
1200,Frozen Veggie Pack - Stir Fry Mix,Food,1.28,2,Air,Light,Low Fragility
1201,Wireless Mouse - Travel,Electronics,0.14,3,Air,Very Light,Medium Fragility
1202,Wireless Mouse - RGB,Electronics,0.17,3,Air,Very Light,Medium Fragility
1203,Wireless Mouse - Compact,Electronics,0.13,3,Air,Very Light,Medium Fragility
1204,Smartphone - Budget,Electronics,0.29,5,Air,Very Light,Very High Fragility
1205,Smartphone - Budget Plus,Electronics,0.3,5,Air,Very Light,Very High Fragility
1206,Smartphone - Camera Max,Electronics,0.36,5,Air,Very Light,Very High Fragility
1207,Tablet - Note,Electronics,0.58,4,Air,Light,High Fragility
1208,Tablet - Work,Electronics,0.64,4,Air,Light,High Fragility
1209,Tablet - Student Lite,Electronics,0.55,4,Air,Light,High Fragility
1210,Laptop - Entry,Electronics,2.0,5,Air,Light,Very High Fragility
1211,Laptop - Mid,Electronics,2.5,5,Air,Medium,Very High Fragility
1212,Laptop - Power,Electronics,3.2,5,Air,Medium,Very High Fragility
1213,Headphones - Budget,Electronics,0.28,4,Air,Very Light,High Fragility
1214,Headphones - Premium,Electronics,0.42,4,Air,Very Light,High Fragility
1215,Headphones - ANC Lite,Electronics,0.35,4,Air,Very Light,High Fragility
1216,Bluetooth Speaker - Mini,Electronics,0.55,4,Road,Light,High Fragility
1217,Bluetooth Speaker - Bar,Electronics,1.1,4,Road,Light,High Fragility
1218,Bluetooth Speaker - Plus,Electronics,0.8,4,Road,Light,High Fragility
1219,Power Bank - LED Display,Electronics,0.27,3,Air,Very Light,Medium Fragility
1220,Power Bank - Rugged Max,Electronics,0.38,3,Air,Very Light,Medium Fragility
1221,Power Bank - Slim Pro,Electronics,0.22,3,Air,Very Light,Medium Fragility
1222,USB Flash Drive - 64GB,Electronics,0.06,2,Air,Very Light,Low Fragility
1223,USB Flash Drive - 128GB Pro,Electronics,0.07,2,Air,Very Light,Low Fragility
1224,USB Flash Drive - OTG,Electronics,0.06,2,Air,Very Light,Low Fragility
1225,Router - Mesh Node,Electronics,0.45,3,Road,Very Light,Medium Fragility
1226,Router - Mesh Base,Electronics,0.65,3,Road,Light,Medium Fragility
1227,Router - Range Extender,Electronics,0.35,3,Road,Very Light,Medium Fragility
1228,"LED Monitor 21""",Electronics,3.5,4,Sea,Medium,High Fragility
1229,"LED Monitor 24"" Pro",Electronics,3.9,4,Sea,Medium,High Fragility
1230,"LED Monitor 32""",Electronics,5.1,4,Sea,Heavy,High Fragility
1231,"Smart TV 32""",Electronics,6.8,4,Sea,Heavy,High Fragility
1232,"Smart TV 45""",Electronics,9.1,4,Sea,Heavy,High Fragility
1233,"Smart TV 65""",Electronics,13.2,4,Sea,Heavy,High Fragility
1234,Graphic Tablet - Travel,Electronics,0.8,4,Air,Light,High Fragility
1235,Graphic Tablet - Large,Electronics,1.3,4,Air,Light,High Fragility
1236,Graphic Tablet - Pro Max,Electronics,1.45,4,Air,Light,High Fragility
1237,Office Paper Ream - Premium A4,Paper Product,2.35,1,Road,Medium,Low Fragility
1238,Office Paper Ream - Premium A3,Paper Product,3.9,1,Road,Medium,Low Fragility
1239,Office Paper Ream - Colored,Paper Product,2.4,1,Road,Medium,Low Fragility
1240,Notebook - Spiral A5,Paper Product,0.32,1,Road,Very Light,Low Fragility
1241,Notebook - Spiral B5,Paper Product,0.4,1,Road,Very Light,Low Fragility
1242,Notebook - Spiral A4,Paper Product,0.55,1,Road,Light,Low Fragility
1243,Book - Classic Drama,Paper Product,0.92,1,Road,Light,Low Fragility
1244,Book - Self Help,Paper Product,0.98,1,Road,Light,Low Fragility
1245,Book - Science,Paper Product,1.1,1,Road,Light,Low Fragility
1246,Diary - Bullet,Paper Product,0.48,1,Road,Very Light,Low Fragility
1247,Diary - Leather Executive,Paper Product,0.68,1,Road,Light,Low Fragility
1248,Diary - Compact Weekly,Paper Product,0.42,1,Road,Very Light,Low Fragility
1249,Children Story Book - Robots,Paper Product,0.44,1,Road,Very Light,Low Fragility
1250,Children Story Book - Fairies,Paper Product,0.46,1,Road,Very Light,Low Fragility
1251,Coloring Book Set - Animals Pack,Paper Product,1.18,1,Road,Light,Low Fragility
1252,Coloring Book Set - Shapes Pack,Paper Product,1.1,1,Road,Light,Low Fragility
1253,Coloring Book Set - Colour Pack,Paper Product,1.3,1,Road,Light,Low Fragility
1254,Recipe Book - Festive Meals,Paper Product,0.72,1,Road,Light,Low Fragility
1255,Recipe Book - One Pot,Paper Product,0.65,1,Road,Light,Low Fragility
1256,Recipe Book - Street Food,Paper Product,0.7,1,Road,Light,Low Fragility
1257,Planner Notebook - Weekly,Paper Product,0.52,1,Air,Light,Low Fragility
1258,Planner Notebook - Goal,Paper Product,0.55,1,Air,Light,Low Fragility
1259,Planner Notebook - Office Pro,Paper Product,0.57,1,Air,Light,Low Fragility
1260,Hardcover Novel - Historical,Paper Product,1.02,1,Road,Light,Low Fragility
1261,Hardcover Novel - Romance,Paper Product,1.04,1,Road,Light,Low Fragility
1262,Hardcover Novel - Sci-Fi Saga,Paper Product,1.09,1,Road,Light,Low Fragility
1263,Magazine Bundle - Fashion Weekly,Paper Product,0.83,1,Road,Light,Low Fragility
1264,Magazine Bundle - Tech Weekly,Paper Product,0.85,1,Road,Light,Low Fragility
1265,Magazine Bundle - Lifestyle Monthly,Paper Product,0.9,1,Road,Light,Low Fragility
1266,Perfume Bottle - Aqua Fresh,Cosmetics,0.23,4,Road,Very Light,High Fragility
1267,Perfume Bottle - Warm Spice,Cosmetics,0.24,4,Road,Very Light,High Fragility
1268,Perfume Bottle - Floral Mist,Cosmetics,0.22,4,Road,Very Light,High Fragility
1269,Perfume Set - Aqua,Cosmetics,0.8,4,Road,Light,High Fragility
1270,Perfume Set - Spice,Cosmetics,0.83,4,Road,Light,High Fragility
1271,Perfume Set - Floral Mist,Cosmetics,0.79,4,Road,Light,High Fragility
1272,Shampoo Bottle - Anti Dandruff,Cosmetics,0.43,3,Road,Very Light,Medium Fragility
1273,Shampoo Bottle - Smooth Care,Cosmetics,0.41,3,Road,Very Light,Medium Fragility
1274,Shampoo Bottle - Volume Care,Cosmetics,0.42,3,Road,Very Light,Medium Fragility
1275,Shampoo Pack - Duo,Cosmetics,0.7,3,Road,Light,Medium Fragility
1276,Shampoo Pack - Family Value,Cosmetics,0.9,3,Road,Light,Medium Fragility
1277,Shampoo Pack - Travel Kit,Cosmetics,0.48,3,Road,Very Light,Medium Fragility
1278,Face Serum Bottle - Glow Boost,Cosmetics,0.18,4,Road,Very Light,High Fragility
1279,Face Serum Bottle - Anti Age,Cosmetics,0.19,4,Road,Very Light,High Fragility
1280,Face Serum Bottle - Clarifying,Cosmetics,0.17,4,Road,Very Light,High Fragility
1281,Lipstick - Cherry,Cosmetics,0.11,3,Road,Very Light,Medium Fragility
1282,Lipstick - Mauve,Cosmetics,0.1,3,Road,Very Light,Medium Fragility
1283,Lipstick - Plum,Cosmetics,0.1,3,Road,Very Light,Medium Fragility
1284,Compact Powder - Soft Beige,Cosmetics,0.12,3,Road,Very Light,Medium Fragility
1285,Compact Powder - Golden,Cosmetics,0.13,3,Road,Very Light,Medium Fragility
1286,Compact Powder - Deep Tan,Cosmetics,0.14,3,Road,Very Light,Medium Fragility
1287,Eyeshadow Kit - Night Glam,Cosmetics,0.26,3,Road,Very Light,Medium Fragility
1288,Eyeshadow Kit - Day Light,Cosmetics,0.24,3,Road,Very Light,Medium Fragility
1289,Eyeshadow Kit - Rose Matte,Cosmetics,0.25,3,Road,Very Light,Medium Fragility
1290,Nail Polish Set - Classic Brights,Cosmetics,0.3,3,Road,Very Light,Medium Fragility
1291,Nail Polish Set - Office Nudes,Cosmetics,0.29,3,Road,Very Light,Medium Fragility
1292,Nail Polish Set - Festive Shimmer,Cosmetics,0.32,3,Road,Very Light,Medium Fragility
1293,Sunscreen Lotion SPF14,Cosmetics,0.28,2,Road,Very Light,Low Fragility
1294,Sunscreen Lotion SPF26,Cosmetics,0.3,2,Road,Very Light,Low Fragility
1295,Sunscreen Lotion SPF48,Cosmetics,0.35,2,Road,Very Light,Low Fragility
1296,Beard Oil Bottle - Fresh Citrus,Cosmetics,0.17,3,Road,Very Light,Medium Fragility
1297,Beard Oil Bottle - Musk,Cosmetics,0.18,3,Road,Very Light,Medium Fragility
1298,Beard Oil Bottle - Urban,Cosmetics,0.16,3,Road,Very Light,Medium Fragility
1299,Hair Gel Jar - Classic Hold,Cosmetics,0.36,2,Road,Very Light,Low Fragility
1300,Hair Gel Jar - Styling Max,Cosmetics,0.4,2,Road,Very Light,Low Fragility
1301,Medicine Pack - Cholesterol Care,Pharmacy,0.19,3,Air,Very Light,Medium Fragility
1302,Medicine Pack - Joint Relief,Pharmacy,0.2,3,Air,Very Light,Medium Fragility
1303,Medicine Pack - Nerve Care,Pharmacy,0.18,3,Air,Very Light,Medium Fragility
1304,Medicine Syrup - Cough Classic,Pharmacy,0.34,3,Air,Very Light,Medium Fragility
1305,Medicine Syrup - Cough Herbal,Pharmacy,0.33,3,Air,Very Light,Medium Fragility
1306,Medicine Syrup - Cough Extra,Pharmacy,0.36,3,Air,Very Light,Medium Fragility
1307,Vitamin Bottle - Daily Active,Pharmacy,0.28,3,Road,Very Light,Medium Fragility
1308,Vitamin Bottle - Senior Active,Pharmacy,0.29,3,Road,Very Light,Medium Fragility
1309,Vitamin Bottle - Kids Chew,Pharmacy,0.26,3,Road,Very Light,Medium Fragility
1310,Vitamin Box - Daily Combo,Pharmacy,0.61,3,Road,Light,Medium Fragility
1311,Vitamin Box - Immunity Combo,Pharmacy,0.58,3,Road,Light,Medium Fragility
1312,Vitamin Box - Energy Combo,Pharmacy,0.6,3,Road,Light,Medium Fragility
1313,First Aid Kit - Travel Basic,Pharmacy,0.58,3,Road,Light,Medium Fragility
1314,First Aid Kit - Family,Pharmacy,0.9,3,Road,Light,Medium Fragility
1315,First Aid Kit - Outdoor Pro,Pharmacy,1.1,3,Road,Light,Medium Fragility
1316,Digital Thermometer - Kids,Pharmacy,0.11,3,Air,Very Light,Medium Fragility
1317,Digital Thermometer - Dual,Pharmacy,0.12,3,Air,Very Light,Medium Fragility
1318,Digital Thermometer - Smart Pro,Pharmacy,0.13,3,Air,Very Light,Medium Fragility
1319,Glucose Meter - Basic,Pharmacy,0.22,3,Air,Very Light,Medium Fragility
1320,Glucose Meter - Plus,Pharmacy,0.24,3,Air,Very Light,Medium Fragility
1321,Glucose Meter - USB Pro,Pharmacy,0.26,3,Air,Very Light,Medium Fragility
1322,Eye Drop Bottle - Cooling,Pharmacy,0.05,3,Air,Very Light,Medium Fragility
1323,Eye Drop Bottle - Revive,Pharmacy,0.05,3,Air,Very Light,Medium Fragility
1324,Eye Drop Bottle - Long Relief,Pharmacy,0.05,3,Air,Very Light,Medium Fragility
1325,Nasal Spray - Easy Breathe,Pharmacy,0.08,3,Air,Very Light,Medium Fragility
1326,Nasal Spray - Extra Relief,Pharmacy,0.09,3,Air,Very Light,Medium Fragility
1327,Nasal Spray - Herbal Care,Pharmacy,0.08,3,Air,Very Light,Medium Fragility
1328,Bandage Roll - Flexi,Pharmacy,0.22,2,Road,Very Light,Low Fragility
1329,Bandage Roll - Comfort,Pharmacy,0.21,2,Road,Very Light,Low Fragility
1330,Bandage Roll - Sport,Pharmacy,0.23,2,Road,Very Light,Low Fragility
1331,Water Bottle - Steel Pro,Drinkware,0.78,3,Road,Light,Medium Fragility
1332,Water Bottle - Classic Plastic,Drinkware,0.6,3,Road,Light,Medium Fragility
1333,Water Bottle - Kids Printed,Drinkware,0.56,3,Road,Light,Medium Fragility
1334,Travel Tumbler - Steel Pro,Drinkware,0.54,3,Road,Light,Medium Fragility
1335,Travel Tumbler - Insulated,Drinkware,0.53,3,Road,Light,Medium Fragility
1336,Travel Tumbler - Everyday,Drinkware,0.48,3,Road,Very Light,Medium Fragility
1337,Thermos Flask - Classic Steel,Drinkware,0.82,3,Road,Light,Medium Fragility
1338,Thermos Flask - Grip Pro,Drinkware,0.86,3,Road,Light,Medium Fragility
1339,Thermos Flask - Dual Cap,Drinkware,0.88,3,Road,Light,Medium Fragility
1340,Glass Bottle - Cafe,Drinkware,0.92,4,Sea,Light,High Fragility
1341,Glass Bottle - Bistro Tall,Drinkware,0.96,4,Sea,Light,High Fragility
1342,Glass Bottle - Vintage,Drinkware,0.98,4,Sea,Light,High Fragility
1343,Wine Bottle - Reserve Red,Drinkware,1.36,4,Sea,Light,High Fragility
1344,Wine Bottle - Classic House,Drinkware,1.33,4,Sea,Light,High Fragility
1345,Wine Bottle - Celebration,Drinkware,1.39,4,Sea,Light,High Fragility
1346,Juice Pack - Tropical Punch,Drinkware,1.08,3,Road,Light,Medium Fragility
1347,Juice Pack - Summer Mix,Drinkware,1.07,3,Road,Light,Medium Fragility
1348,Juice Pack - Winter Mix,Drinkware,1.06,3,Road,Light,Medium Fragility
1349,Energy Drink - Citrus Can,Drinkware,0.59,2,Road,Light,Low Fragility
1350,Energy Drink - Berry Can,Drinkware,0.6,2,Road,Light,Low Fragility
1351,Energy Drink - Zero Sugar,Drinkware,0.61,2,Road,Light,Low Fragility
1352,Snack Pack - Cheese Sticks,Food,0.38,2,Road,Very Light,Low Fragility
1353,Snack Pack - Corn Puffs,Food,0.37,2,Road,Very Light,Low Fragility
1354,Snack Pack - Spicy Twists,Food,0.39,2,Road,Very Light,Low Fragility
1355,Snack Bag - Tangy Tomato,Food,0.3,2,Road,Very Light,Low Fragility
1356,Snack Bag - Mint Magic,Food,0.29,2,Road,Very Light,Low Fragility
1357,Snack Bag - Hot Chili,Food,0.31,2,Road,Very Light,Low Fragility
1358,Snack Box - Family Fun,Food,1.1,2,Road,Light,Low Fragility
1359,Snack Box - Movie Night,Food,1.2,2,Road,Light,Low Fragility
1360,Snack Box - Kids Party,Food,1.0,2,Road,Light,Low Fragility
1361,Chocolate Box - Dark Classic,Food,0.69,2,Air,Light,Low Fragility
1362,Chocolate Box - Nut Delight,Food,0.71,2,Air,Light,Low Fragility
