material_id,strength_mpa,weight_capacity,biodegradability_percent,co2_emission_score,recyclability_percent,cost_per_kg,industry_use_case,material_type_Cardboard,material_type_Paper/Bio-Based,material_type_Plastic,material_type_Steel,CII,CEI,MSS
MAT_0374,0.1304347826086956,0.0851063829787234,0.0,0.2619047619047618,0.7777777777777777,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.34920634920635,50.57971014492754,31.10391612704285
MAT_0375,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1220238095238095,0.9555555555555556,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.02239229024943,62.23188405797101,32.030218933086644
MAT_0376,0.1304347826086956,0.0851063829787234,0.0,0.2678571428571428,0.8888888888888888,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,58.82936507936508,50.57971014492754,34.437249460376194
MAT_0377,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.181547619047619,0.8666666666666667,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,86.82397959183673,62.23188405797101,29.36355226641998
MAT_0378,0.1304347826086956,0.0851063829787234,0.0,0.2648809523809524,0.7777777777777777,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.20039682539682,50.57971014492754,31.10391612704285
MAT_0379,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1339285714285714,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.53826530612244,62.23188405797101,33.36355226641998
MAT_0380,0.1304347826086956,0.0851063829787234,0.0,0.244047619047619,0.7333333333333334,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.13095238095238,50.57971014492754,29.770582793709526
MAT_0381,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1458333333333333,0.977777777777778,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,91.3874716553288,62.23188405797101,32.696885599753315
MAT_0382,0.1304347826086956,0.0851063829787234,0.0,0.2410714285714286,0.6666666666666667,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,54.613095238095234,50.57971014492754,27.770582793709526
MAT_0383,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.125,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.98469387755102,62.23188405797101,33.36355226641998
MAT_0384,0.1304347826086956,0.0851063829787234,0.0,0.2232142857142857,0.711111111111111,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.617063492063494,50.57971014492754,29.103916127042854
MAT_0385,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1220238095238095,0.9333333333333332,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,91.46683673469387,62.23188405797101,31.363552266419976
MAT_0386,0.1304347826086956,0.0851063829787234,0.0,0.2708333333333333,0.8222222222222224,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,57.0138888888889,50.57971014492754,32.437249460376194
MAT_0387,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1607142857142857,0.911111111111111,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,88.97675736961452,62.23188405797101,30.696885599753305
MAT_0388,0.1304347826086956,0.0851063829787234,0.0,0.2499999999999999,0.7777777777777777,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.94444444444444,50.57971014492754,31.10391612704285
MAT_0389,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1398809523809523,0.9555555555555556,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,91.12953514739229,62.23188405797101,32.030218933086644
MAT_0390,0.1304347826086956,0.0851063829787234,0.0,0.2470238095238094,0.8888888888888888,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,59.87103174603175,50.57971014492754,34.437249460376194
MAT_0391,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.181547619047619,0.8666666666666667,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,86.82397959183673,62.23188405797101,29.36355226641998
MAT_0392,0.1304347826086956,0.0851063829787234,0.0,0.2648809523809524,0.7777777777777777,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.20039682539682,50.57971014492754,31.10391612704285
MAT_0393,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1339285714285714,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.53826530612244,62.23188405797101,33.36355226641998
MAT_0394,0.1304347826086956,0.0851063829787234,0.0,0.244047619047619,0.7333333333333334,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.13095238095238,50.57971014492754,29.770582793709526
MAT_0395,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1428571428571428,0.977777777777778,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,91.53628117913833,62.23188405797101,32.696885599753315
MAT_0396,0.1304347826086956,0.0851063829787234,0.0,0.2589285714285714,0.6666666666666667,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,53.720238095238095,50.57971014492754,27.770582793709526
MAT_0397,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.125,1.0,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.98469387755102,62.23188405797101,33.36355226641998
MAT_0398,0.1304347826086956,0.0851063829787234,0.0,0.2499999999999999,0.711111111111111,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,55.27777777777778,50.57971014492754,29.103916127042854
MAT_0399,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1428571428571428,0.9333333333333332,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,90.4251700680272,62.23188405797101,31.363552266419976
MAT_0400,0.1304347826086956,0.0851063829787234,0.0,0.2499999999999999,0.8222222222222224,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,58.05555555555557,50.57971014492754,32.437249460376194
MAT_0401,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1369047619047619,0.911111111111111,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,90.1672335600907,62.23188405797101,30.696885599753305
MAT_0402,0.1304347826086956,0.0851063829787234,0.0,0.2619047619047618,0.7777777777777777,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,56.34920634920635,50.57971014492754,31.10391612704285
MAT_0403,0.0521739130434782,0.0425531914893617,0.9693877551020408,0.1220238095238095,0.9555555555555556,0.1333333333333333,"E-commerce, Food & Beverage, Consumer Goods, Apparel",True,False,False,False,92.02239229024943,62.23188405797101,32.030218933086644
MAT_0404,0.1304347826086956,0.0851063829787234,0.0,0.2609447004608294,0.8888888888888888,0.3333333333333333,"Industrial Components, Heavy Machinery, Automotive Parts",False,False,True,False,59.17498719918075,50.57971014492754,34.437249460376194
