product_id,category,product_weight_kg,fragility_index,fragility_level,shipping_type,material_id,material_type,packaging_type,biodegradation_time_days,reusability_percent,recycled_content_percent,supplier_region,supplier_sustainability_compliance_percent,load_handling_score,moisture_resistance_score,thermal_resistance_score,sustainability_score
1219,electronics,0.27,3,,Air,MAT_0072,Plastic,Bubble Wrap (Minimal Use),70772.0,8.0,32.0,EMEA,63.0,7.0,8.0,6.0,28.792004238904667
1219,electronics,0.27,3,,Air,MAT_0075,Plastic,Bubble Wrap (Minimal Use),21938.0,7.0,37.0,EMEA,69.0,9.0,9.0,8.0,32.32301367427869
1219,electronics,0.27,3,,Air,MAT_0082,Plastic,Bubble Wrap (Minimal Use),38391.0,13.0,38.0,LATAM,63.0,8.0,7.0,7.0,27.965007814127947
1219,electronics,0.27,3,,Air,MAT_0084,Plastic,Bubble Wrap (Minimal Use),79705.0,10.0,32.0,LATAM,63.0,7.0,9.0,8.0,24.795003763832085
1219,electronics,0.27,3,,Air,MAT_0085,Plastic,Bubble Wrap (Minimal Use),65252.0,9.0,29.0,AMERICAS,68.0,7.0,7.0,7.0,26.79500459748977
1219,electronics,0.27,3,,Air,MAT_0088,Plastic,Bubble Wrap (Minimal Use),45188.0,3.0,35.0,EU,66.0,9.0,8.0,7.0,27.165006638783776
1219,electronics,0.27,3,,Air,MAT_0106,Plastic,Bubble Wrap (Minimal Use),71775.0,12.0,22.0,LATAM,67.0,7.0,8.0,6.0,23.98000417967009
1219,electronics,0.27,3,,Air,MAT_0122,Plastic,Bubble Wrap (Minimal Use),65985.0,12.0,30.0,ROW,69.0,9.0,9.0,7.0,27.12000454641894
1219,electronics,0.27,3,,Air,MAT_0133,Plastic,Bubble Wrap (Minimal Use),50508.0,15.0,28.0,LATAM,70.0,9.0,7.0,6.0,27.162005939535533
1219,electronics,0.27,3,,Air,MAT_0143,Plastic,Bubble Wrap (Minimal Use),74533.0,12.0,23.0,LATAM,67.0,7.0,8.0,6.0,24.38600402500872
1219,electronics,0.27,3,,Air,MAT_0157,Plastic,Bubble Wrap (Minimal Use),31602.0,12.0,30.0,EU,70.0,8.0,8.0,8.0,30.35300949276968
1219,electronics,0.27,3,,Air,MAT_0169,Plastic,Bubble Wrap (Minimal Use),60573.0,8.0,29.0,APAC,70.0,8.0,9.0,7.0,30.329004952619936
1219,electronics,0.27,3,,Air,MAT_0180,Plastic,Bubble Wrap (Minimal Use),64044.0,8.0,30.0,APAC,70.0,7.0,8.0,6.0,30.72000468420642
1219,electronics,0.27,3,,Air,MAT_0192,Plastic,Bubble Wrap (Minimal Use),74533.0,12.0,23.0,APAC,67.0,8.0,7.0,7.0,24.34400402500872
1219,electronics,0.27,3,,Air,MAT_0207,Plastic,Bubble Wrap (Minimal Use),65985.0,12.0,30.0,ROW,69.0,8.0,9.0,6.0,26.729004546418945
1219,electronics,0.27,3,,Air,MAT_0225,Plastic,Bubble Wrap (Minimal Use),31602.0,12.0,30.0,LATAM,70.0,9.0,7.0,6.0,28.780009492769675
1219,electronics,0.27,3,,Air,MAT_0234,Plastic,Bubble Wrap (Minimal Use),74533.0,12.0,23.0,APAC,67.0,7.0,8.0,6.0,24.34400402500872
1219,electronics,0.27,3,,Air,MAT_0248,Plastic,Bubble Wrap (Minimal Use),31602.0,12.0,30.0,EMEA,70.0,8.0,7.0,7.0,28.75600949276968
1219,electronics,0.27,3,,Air,MAT_0261,Plastic,Bubble Wrap (Minimal Use),64044.0,8.0,30.0,EU,72.0,9.0,7.0,7.0,29.96800468420642
1220,electronics,0.38,3,,Air,MAT_0013,Plastic,Bubble Wrap (Minimal Use),70881.0,7.0,30.0,APAC,68.0,7.0,9.0,6.0,29.923004232386223
1220,electronics,0.38,3,,Air,MAT_0017,Plastic,Bubble Wrap (Minimal Use),72362.0,9.0,30.0,ROW,73.0,8.0,7.0,8.0,27.9830041457651
1220,electronics,0.38,3,,Air,MAT_0018,Plastic,Bubble Wrap (Minimal Use),38310.0,12.0,27.0,EMEA,76.0,7.0,9.0,8.0,24.36200783064916
1220,electronics,0.38,3,,Air,MAT_0025,Plastic,Bubble Wrap (Minimal Use),53377.0,16.0,24.0,AMERICAS,63.0,7.0,9.0,8.0,24.71700562029301
1220,electronics,0.38,3,,Air,MAT_0035,Plastic,Bubble Wrap (Minimal Use),49088.0,10.0,21.0,AMERICAS,66.0,8.0,9.0,8.0,27.589006111348773
1220,electronics,0.38,3,,Air,MAT_0036,Plastic,Bubble Wrap (Minimal Use),93365.0,13.0,33.0,ROW,72.0,8.0,8.0,8.0,25.90800321316111
1220,electronics,0.38,3,,Air,MAT_0037,Plastic,Bubble Wrap (Minimal Use),89889.0,12.0,26.0,APAC,70.0,9.0,9.0,7.0,21.5650033374124
1220,electronics,0.38,3,,Air,MAT_0051,Plastic,Bubble Wrap (Minimal Use),64044.0,10.0,24.0,LATAM,72.0,9.0,9.0,8.0,30.76800468420642
1220,electronics,0.38,3,,Air,MAT_0064,Plastic,Bubble Wrap (Minimal Use),17015.0,10.0,31.0,EMEA,72.0,8.0,7.0,8.0,27.129017630465444
1220,electronics,0.38,3,,Air,MAT_0070,Plastic,Bubble Wrap (Minimal Use),52824.0,13.0,32.0,AMERICAS,69.0,9.0,9.0,6.0,28.7140056791292
1220,electronics,0.38,3,,Air,MAT_0071,Plastic,Bubble Wrap (Minimal Use),61190.0,9.0,28.0,APAC,74.0,7.0,9.0,8.0,26.77400490268177
1220,electronics,0.38,3,,Air,MAT_0072,Plastic,Bubble Wrap (Minimal Use),70772.0,8.0,32.0,EMEA,63.0,7.0,8.0,6.0,28.792004238904667
1220,electronics,0.38,3,,Air,MAT_0075,Plastic,Bubble Wrap (Minimal Use),21938.0,7.0,37.0,EMEA,69.0,9.0,9.0,8.0,32.32301367427869
1220,electronics,0.38,3,,Air,MAT_0082,Plastic,Bubble Wrap (Minimal Use),38391.0,13.0,38.0,LATAM,63.0,8.0,7.0,7.0,27.965007814127947
1220,electronics,0.38,3,,Air,MAT_0084,Plastic,Bubble Wrap (Minimal Use),79705.0,10.0,32.0,LATAM,63.0,7.0,9.0,8.0,24.795003763832085
1220,electronics,0.38,3,,Air,MAT_0085,Plastic,Bubble Wrap (Minimal Use),65252.0,9.0,29.0,AMERICAS,68.0,7.0,7.0,7.0,26.79500459748977
1220,electronics,0.38,3,,Air,MAT_0088,Plastic,Bubble Wrap (Minimal Use),45188.0,3.0,35.0,EU,66.0,9.0,8.0,7.0,27.165006638783776
1220,electronics,0.38,3,,Air,MAT_0106,Plastic,Bubble Wrap (Minimal Use),71775.0,12.0,22.0,LATAM,67.0,7.0,8.0,6.0,23.98000417967009
1220,electronics,0.38,3,,Air,MAT_0122,Plastic,Bubble Wrap (Minimal Use),65985.0,12.0,30.0,ROW,69.0,9.0,9.0,7.0,27.12000454641894
1220,electronics,0.38,3,,Air,MAT_0133,Plastic,Bubble Wrap (Minimal Use),50508.0,15.0,28.0,LATAM,70.0,9.0,7.0,6.0,27.162005939535533
1220,electronics,0.38,3,,Air,MAT_0143,Plastic,Bubble Wrap (Minimal Use),74533.0,12.0,23.0,LATAM,67.0,7.0,8.0,6.0,24.38600402500872
1220,electronics,0.38,3,,Air,MAT_0157,Plastic,Bubble Wrap (Minimal Use),31602.0,12.0,30.0,EU,70.0,8.0,8.0,8.0,30.35300949276968
1220,electronics,0.38,3,,Air,MAT_0169,Plastic,Bubble Wrap (Minimal Use),60573.0,8.0,29.0,APAC,70.0,8.0,9.0,7.0,30.329004952619936
1220,electronics,0.38,3,,Air,MAT_0180,Plastic,Bubble Wrap (Minimal Use),64044.0,8.0,30.0,APAC,70.0,7.0,8.0,6.0,30.72000468420642
1220,electronics,0.38,3,,Air,MAT_0192,Plastic,Bubble Wrap (Minimal Use),74533.0,12.0,23.0,APAC,67.0,8.0,7.0,7.0,24.34400402500872
1220,electronics,0.38,3,,Air,MAT_0207,Plastic,Bubble Wrap (Minimal Use),65985.0,12.0,30.0,ROW,69.0,8.0,9.0,6.0,26.729004546418945
1220,electronics,0.38,3,,Air,MAT_0225,Plastic,Bubble Wrap (Minimal Use),31602.0,12.0,30.0,LATAM,70.0,9.0,7.0,6.0,28.780009492769675
1220,electronics,0.38,3,,Air,MAT_0234,Plastic,Bubble Wrap (Minimal Use),74533.0,12.0,23.0,APAC,67.0,7.0,8.0,6.0,24.34400402500872
1220,electronics,0.38,3,,Air,MAT_0248,Plastic,Bubble Wrap (Minimal Use),31602.0,12.0,30.0,EMEA,70.0,8.0,7.0,7.0,28.75600949276968
1220,electronics,0.38,3,,Air,MAT_0261,Plastic,Bubble Wrap (Minimal Use),64044.0,8.0,30.0,EU,72.0,9.0,7.0,7.0,29.96800468420642
1221,electronics,0.22,3,,Air,MAT_0013,Plastic,Bubble Wrap (Minimal Use),70881.0,7.0,30.0,APAC,68.0,7.0,9.0,6.0,29.923004232386223
1221,electronics,0.22,3,,Air,MAT_0017,Plastic,Bubble Wrap (Minimal Use),72362.0,9.0,30.0,ROW,73.0,8.0,7.0,8.0,27.9830041457651
1221,electronics,0.22,3,,Air,MAT_0018,Plastic,Bubble Wrap (Minimal Use),38310.0,12.0,27.0,EMEA,76.0,7.0,9.0,8.0,24.36200783064916
1221,electronics,0.22,3,,Air,MAT_0025,Plastic,Bubble Wrap (Minimal Use),53377.0,16.0,24.0,AMERICAS,63.0,7.0,9.0,8.0,24.71700562029301
1221,electronics,0.22,3,,Air,MAT_0035,Plastic,Bubble Wrap (Minimal Use),49088.0,10.0,21.0,AMERICAS,66.0,8.0,9.0,8.0,27.589006111348773
1221,electronics,0.22,3,,Air,MAT_0036,Plastic,Bubble Wrap (Minimal Use),93365.0,13.0,33.0,ROW,72.0,8.0,8.0,8.0,25.90800321316111
1221,electronics,0.22,3,,Air,MAT_0037,Plastic,Bubble Wrap (Minimal Use),89889.0,12.0,26.0,APAC,70.0,9.0,9.0,7.0,21.5650033374124
1221,electronics,0.22,3,,Air,MAT_0051,Plastic,Bubble Wrap (Minimal Use),64044.0,10.0,24.0,LATAM,72.0,9.0,9.0,8.0,30.76800468420642
1221,electronics,0.22,3,,Air,MAT_0064,Plastic,Bubble Wrap (Minimal Use),17015.0,10.0,31.0,EMEA,72.0,8.0,7.0,8.0,27.129017630465444
1221,electronics,0.22,3,,Air,MAT_0070,Plastic,Bubble Wrap (Minimal Use),52824.0,13.0,32.0,AMERICAS,69.0,9.0,9.0,6.0,28.7140056791292
1221,electronics,0.22,3,,Air,MAT_0071,Plastic,Bubble Wrap (Minimal Use),61190.0,9.0,28.0,APAC,74.0,7.0,9.0,8.0,26.77400490268177
1221,electronics,0.22,3,,Air,MAT_0072,Plastic,Bubble Wrap (Minimal Use),70772.0,8.0,32.0,EMEA,63.0,7.0,8.0,6.0,28.792004238904667
1221,electronics,0.22,3,,Air,MAT_0075,Plastic,Bubble Wrap (Minimal Use),21938.0,7.0,37.0,EMEA,69.0,9.0,9.0,8.0,32.32301367427869
1221,electronics,0.22,3,,Air,MAT_0082,Plastic,Bubble Wrap (Minimal Use),38391.0,13.0,38.0,LATAM,63.0,8.0,7.0,7.0,27.965007814127947
1221,electronics,0.22,3,,Air,MAT_0084,Plastic,Bubble Wrap (Minimal Use),79705.0,10.0,32.0,LATAM,63.0,7.0,9.0,8.0,24.795003763832085
1221,electronics,0.22,3,,Air,MAT_0085,Plastic,Bubble Wrap (Minimal Use),65252.0,9.0,29.0,AMERICAS,68.0,7.0,7.0,7.0,26.79500459748977
1221,electronics,0.22,3,,Air,MAT_0088,Plastic,Bubble Wrap (Minimal Use),45188.0,3.0,35.0,EU,66.0,9.0,8.0,7.0,27.165006638783776
1221,electronics,0.22,3,,Air,MAT_0106,Plastic,Bubble Wrap (Minimal Use),71775.0,12.0,22.0,LATAM,67.0,7.0,8.0,6.0,23.98000417967009
1221,electronics,0.22,3,,Air,MAT_0122,Plastic,Bubble Wrap (Minimal Use),65985.0,12.0,30.0,ROW,69.0,9.0,9.0,7.0,27.12000454641894
1221,electronics,0.22,3,,Air,MAT_0133,Plastic,Bubble Wrap (Minimal Use),50508.0,15.0,28.0,LATAM,70.0,9.0,7.0,6.0,27.162005939535533
1221,electronics,0.22,3,,Air,MAT_0143,Plastic,Bubble Wrap (Minimal Use),74533.0,12.0,23.0,LATAM,67.0,7.0,8.0,6.0,24.38600402500872
1221,electronics,0.22,3,,Air,MAT_0157,Plastic,Bubble Wrap (Minimal Use),31602.0,12.0,30.0,EU,70.0,8.0,8.0,8.0,30.35300949276968
1221,electronics,0.22,3,,Air,MAT_0169,Plastic,Bubble Wrap (Minimal Use),60573.0,8.0,29.0,APAC,70.0,8.0,9.0,7.0,30.329004952619936
1221,electronics,0.22,3,,Air,MAT_0180,Plastic,Bubble Wrap (Minimal Use),64044.0,8.0,30.0,APAC,70.0,7.0,8.0,6.0,30.72000468420642
1221,electronics,0.22,3,,Air,MAT_0192,Plastic,Bubble Wrap (Minimal Use),74533.0,12.0,23.0,APAC,67.0,8.0,7.0,7.0,24.34400402500872
1221,electronics,0.22,3,,Air,MAT_0207,Plastic,Bubble Wrap (Minimal Use),65985.0,12.0,30.0,ROW,69.0,8.0,9.0,6.0,26.729004546418945
1221,electronics,0.22,3,,Air,MAT_0225,Plastic,Bubble Wrap (Minimal Use),31602.0,12.0,30.0,LATAM,70.0,9.0,7.0,6.0,28.780009492769675
1221,electronics,0.22,3,,Air,MAT_0234,Plastic,Bubble Wrap (Minimal Use),74533.0,12.0,23.0,APAC,67.0,7.0,8.0,6.0,24.34400402500872
1221,electronics,0.22,3,,Air,MAT_0248,Plastic,Bubble Wrap (Minimal Use),31602.0,12.0,30.0,EMEA,70.0,8.0,7.0,7.0,28.75600949276968
1221,electronics,0.22,3,,Air,MAT_0261,Plastic,Bubble Wrap (Minimal Use),64044.0,8.0,30.0,EU,72.0,9.0,7.0,7.0,29.96800468420642
1222,electronics,0.06,2,,Air,MAT_0013,Plastic,Bubble Wrap (Minimal Use),70881.0,7.0,30.0,APAC,68.0,7.0,9.0,6.0,29.923004232386223
1222,electronics,0.06,2,,Air,MAT_0017,Plastic,Bubble Wrap (Minimal Use),72362.0,9.0,30.0,ROW,73.0,8.0,7.0,8.0,27.9830041457651
1222,electronics,0.06,2,,Air,MAT_0018,Plastic,Bubble Wrap (Minimal Use),38310.0,12.0,27.0,EMEA,76.0,7.0,9.0,8.0,24.36200783064916
1222,electronics,0.06,2,,Air,MAT_0025,Plastic,Bubble Wrap (Minimal Use),53377.0,16.0,24.0,AMERICAS,63.0,7.0,9.0,8.0,24.71700562029301
1222,electronics,0.06,2,,Air,MAT_0035,Plastic,Bubble Wrap (Minimal Use),49088.0,10.0,21.0,AMERICAS,66.0,8.0,9.0,8.0,27.589006111348773
1222,electronics,0.06,2,,Air,MAT_0036,Plastic,Bubble Wrap (Minimal Use),93365.0,13.0,33.0,ROW,72.0,8.0,8.0,8.0,25.90800321316111
1222,electronics,0.06,2,,Air,MAT_0037,Plastic,Bubble Wrap (Minimal Use),89889.0,12.0,26.0,APAC,70.0,9.0,9.0,7.0,21.5650033374124
1222,electronics,0.06,2,,Air,MAT_0051,Plastic,Bubble Wrap (Minimal Use),64044.0,10.0,24.0,LATAM,72.0,9.0,9.0,8.0,30.76800468420642
1222,electronics,0.06,2,,Air,MAT_0064,Plastic,Bubble Wrap (Minimal Use),17015.0,10.0,31.0,EMEA,72.0,8.0,7.0,8.0,27.129017630465444
1222,electronics,0.06,2,,Air,MAT_0070,Plastic,Bubble Wrap (Minimal Use),52824.0,13.0,32.0,AMERICAS,69.0,9.0,9.0,6.0,28.7140056791292
1222,electronics,0.06,2,,Air,MAT_0071,Plastic,Bubble Wrap (Minimal Use),61190.0,9.0,28.0,APAC,74.0,7.0,9.0,8.0,26.77400490268177
1222,electronics,0.06,2,,Air,MAT_0072,Plastic,Bubble Wrap (Minimal Use),70772.0,8.0,32.0,EMEA,63.0,7.0,8.0,6.0,28.792004238904667
1222,electronics,0.06,2,,Air,MAT_0075,Plastic,Bubble Wrap (Minimal Use),21938.0,7.0,37.0,EMEA,69.0,9.0,9.0,8.0,32.32301367427869
1222,electronics,0.06,2,,Air,MAT_0082,Plastic,Bubble Wrap (Minimal Use),38391.0,13.0,38.0,LATAM,63.0,8.0,7.0,7.0,27.965007814127947
1222,electronics,0.06,2,,Air,MAT_0084,Plastic,Bubble Wrap (Minimal Use),79705.0,10.0,32.0,LATAM,63.0,7.0,9.0,8.0,24.795003763832085
1222,electronics,0.06,2,,Air,MAT_0085,Plastic,Bubble Wrap (Minimal Use),65252.0,9.0,29.0,AMERICAS,68.0,7.0,7.0,7.0,26.79500459748977
1222,electronics,0.06,2,,Air,MAT_0088,Plastic,Bubble Wrap (Minimal Use),45188.0,3.0,35.0,EU,66.0,9.0,8.0,7.0,27.165006638783776
1222,electronics,0.06,2,,Air,MAT_0106,Plastic,Bubble Wrap (Minimal Use),71775.0,12.0,22.0,LATAM,67.0,7.0,8.0,6.0,23.98000417967009
1222,electronics,0.06,2,,Air,MAT_0122,Plastic,Bubble Wrap (Minimal Use),65985.0,12.0,30.0,ROW,69.0,9.0,9.0,7.0,27.12000454641894
1222,electronics,0.06,2,,Air,MAT_0133,Plastic,Bubble Wrap (Minimal Use),50508.0,15.0,28.0,LATAM,70.0,9.0,7.0,6.0,27.162005939535533
1222,electronics,0.06,2,,Air,MAT_0143,Plastic,Bubble Wrap (Minimal Use),74533.0,12.0,23.0,LATAM,67.0,7.0,8.0,6.0,24.38600402500872
1222,electronics,0.06,2,,Air,MAT_0157,Plastic,Bubble Wrap (Minimal Use),31602.0,12.0,30.0,EU,70.0,8.0,8.0,8.0,30.35300949276968
1222,electronics,0.06,2,,Air,MAT_0169,Plastic,Bubble Wrap (Minimal Use),60573.0,8.0,29.0,APAC,70.0,8.0,9.0,7.0,30.329004952619936
1222,electronics,0.06,2,,Air,MAT_0180,Plastic,Bubble Wrap (Minimal Use),64044.0,8.0,30.0,APAC,70.0,7.0,8.0,6.0,30.72000468420642
1222,electronics,0.06,2,,Air,MAT_0192,Plastic,Bubble Wrap (Minimal Use),74533.0,12.0,23.0,APAC,67.0,8.0,7.0,7.0,24.34400402500872
1222,electronics,0.06,2,,Air,MAT_0207,Plastic,Bubble Wrap (Minimal Use),65985.0,12.0,30.0,ROW,69.0,8.0,9.0,6.0,26.729004546418945
1222,electronics,0.06,2,,Air,MAT_0225,Plastic,Bubble Wrap (Minimal Use),31602.0,12.0,30.0,LATAM,70.0,9.0,7.0,6.0,28.780009492769675
1222,electronics,0.06,2,,Air,MAT_0234,Plastic,Bubble Wrap (Minimal Use),74533.0,12.0,23.0,APAC,67.0,7.0,8.0,6.0,24.34400402500872
1222,electronics,0.06,2,,Air,MAT_0248,Plastic,Bubble Wrap (Minimal Use),31602.0,12.0,30.0,EMEA,70.0,8.0,7.0,7.0,28.75600949276968
1222,electronics,0.06,2,,Air,MAT_0261,Plastic,Bubble Wrap (Minimal Use),64044.0,8.0,30.0,EU,72.0,9.0,7.0,7.0,29.96800468420642
1223,electronics,0.07,2,,Air,MAT_0013,Plastic,Bubble Wrap (Minimal Use),70881.0,7.0,30.0,APAC,68.0,7.0,9.0,6.0,29.923004232386223
1223,electronics,0.07,2,,Air,MAT_0017,Plastic,Bubble Wrap (Minimal Use),72362.0,9.0,30.0,ROW,73.0,8.0,7.0,8.0,27.9830041457651
1223,electronics,0.07,2,,Air,MAT_0018,Plastic,Bubble Wrap (Minimal Use),38310.0,12.0,27.0,EMEA,76.0,7.0,9.0,8.0,24.36200783064916
1223,electronics,0.07,2,,Air,MAT_0025,Plastic,Bubble Wrap (Minimal Use),53377.0,16.0,24.0,AMERICAS,63.0,7.0,9.0,8.0,24.71700562029301
1223,electronics,0.07,2,,Air,MAT_0035,Plastic,Bubble Wrap (Minimal Use),49088.0,10.0,21.0,AMERICAS,66.0,8.0,9.0,8.0,27.589006111348773
1223,electronics,0.07,2,,Air,MAT_0036,Plastic,Bubble Wrap (Minimal Use),93365.0,13.0,33.0,ROW,72.0,8.0,8.0,8.0,25.90800321316111
1223,electronics,0.07,2,,Air,MAT_0037,Plastic,Bubble Wrap (Minimal Use),89889.0,12.0,26.0,APAC,70.0,9.0,9.0,7.0,21.5650033374124
1223,electronics,0.07,2,,Air,MAT_0051,Plastic,Bubble Wrap (Minimal Use),64044.0,10.0,24.0,LATAM,72.0,9.0,9.0,8.0,30.76800468420642
1223,electronics,0.07,2,,Air,MAT_0064,Plastic,Bubble Wrap (Minimal Use),17015.0,10.0,31.0,EMEA,72.0,8.0,7.0,8.0,27.129017630465444
1223,electronics,0.07,2,,Air,MAT_0070,Plastic,Bubble Wrap (Minimal Use),52824.0,13.0,32.0,AMERICAS,69.0,9.0,9.0,6.0,28.7140056791292
1223,electronics,0.07,2,,Air,MAT_0071,Plastic,Bubble Wrap (Minimal Use),61190.0,9.0,28.0,APAC,74.0,7.0,9.0,8.0,26.77400490268177
1223,electronics,0.07,2,,Air,MAT_0072,Plastic,Bubble Wrap (Minimal Use),70772.0,8.0,32.0,EMEA,63.0,7.0,8.0,6.0,28.792004238904667
1223,electronics,0.07,2,,Air,MAT_0075,Plastic,Bubble Wrap (Minimal Use),21938.0,7.0,37.0,EMEA,69.0,9.0,9.0,8.0,32.32301367427869
1223,electronics,0.07,2,,Air,MAT_0082,Plastic,Bubble Wrap (Minimal Use),38391.0,13.0,38.0,LATAM,63.0,8.0,7.0,7.0,27.965007814127947
1223,electronics,0.07,2,,Air,MAT_0084,Plastic,Bubble Wrap (Minimal Use),79705.0,10.0,32.0,LATAM,63.0,7.0,9.0,8.0,24.795003763832085
1223,electronics,0.07,2,,Air,MAT_0085,Plastic,Bubble Wrap (Minimal Use),65252.0,9.0,29.0,AMERICAS,68.0,7.0,7.0,7.0,26.79500459748977
1223,electronics,0.07,2,,Air,MAT_0088,Plastic,Bubble Wrap (Minimal Use),45188.0,3.0,35.0,EU,66.0,9.0,8.0,7.0,27.165006638783776
1223,electronics,0.07,2,,Air,MAT_0106,Plastic,Bubble Wrap (Minimal Use),71775.0,12.0,22.0,LATAM,67.0,7.0,8.0,6.0,23.98000417967009
1223,electronics,0.07,2,,Air,MAT_0122,Plastic,Bubble Wrap (Minimal Use),65985.0,12.0,30.0,ROW,69.0,9.0,9.0,7.0,27.12000454641894
1223,electronics,0.07,2,,Air,MAT_0133,Plastic,Bubble Wrap (Minimal Use),50508.0,15.0,28.0,LATAM,70.0,9.0,7.0,6.0,27.162005939535533
1223,electronics,0.07,2,,Air,MAT_0143,Plastic,Bubble Wrap (Minimal Use),74533.0,12.0,23.0,LATAM,67.0,7.0,8.0,6.0,24.38600402500872
1223,electronics,0.07,2,,Air,MAT_0157,Plastic,Bubble Wrap (Minimal Use),31602.0,12.0,30.0,EU,70.0,8.0,8.0,8.0,30.35300949276968
1223,electronics,0.07,2,,Air,MAT_0169,Plastic,Bubble Wrap (Minimal Use),60573.0,8.0,29.0,APAC,70.0,8.0,9.0,7.0,30.329004952619936
1223,electronics,0.07,2,,Air,MAT_0180,Plastic,Bubble Wrap (Minimal Use),64044.0,8.0,30.0,APAC,70.0,7.0,8.0,6.0,30.72000468420642
1223,electronics,0.07,2,,Air,MAT_0192,Plastic,Bubble Wrap (Minimal Use),74533.0,12.0,23.0,APAC,67.0,8.0,7.0,7.0,24.34400402500872
1223,electronics,0.07,2,,Air,MAT_0207,Plastic,Bubble Wrap (Minimal Use),65985.0,12.0,30.0,ROW,69.0,8.0,9.0,6.0,26.729004546418945
1223,electronics,0.07,2,,Air,MAT_0225,Plastic,Bubble Wrap (Minimal Use),31602.0,12.0,30.0,LATAM,70.0,9.0,7.0,6.0,28.780009492769675
1223,electronics,0.07,2,,Air,MAT_0234,Plastic,Bubble Wrap (Minimal Use),74533.0,12.0,23.0,APAC,67.0,7.0,8.0,6.0,24.34400402500872
1223,electronics,0.07,2,,Air,MAT_0248,Plastic,Bubble Wrap (Minimal Use),31602.0,12.0,30.0,EMEA,70.0,8.0,7.0,7.0,28.75600949276968
1223,electronics,0.07,2,,Air,MAT_0261,Plastic,Bubble Wrap (Minimal Use),64044.0,8.0,30.0,EU,72.0,9.0,7.0,7.0,29.96800468420642
1224,electronics,0.06,2,,Air,MAT_0013,Plastic,Bubble Wrap (Minimal Use),70881.0,7.0,30.0,APAC,68.0,7.0,9.0,6.0,29.923004232386223
1224,electronics,0.06,2,,Air,MAT_0017,Plastic,Bubble Wrap (Minimal Use),72362.0,9.0,30.0,ROW,73.0,8.0,7.0,8.0,27.9830041457651
1224,electronics,0.06,2,,Air,MAT_0018,Plastic,Bubble Wrap (Minimal Use),38310.0,12.0,27.0,EMEA,76.0,7.0,9.0,8.0,24.36200783064916
1224,electronics,0.06,2,,Air,MAT_0025,Plastic,Bubble Wrap (Minimal Use),53377.0,16.0,24.0,AMERICAS,63.0,7.0,9.0,8.0,24.71700562029301
1224,electronics,0.06,2,,Air,MAT_0035,Plastic,Bubble Wrap (Minimal Use),49088.0,10.0,21.0,AMERICAS,66.0,8.0,9.0,8.0,27.589006111348773
1224,electronics,0.06,2,,Air,MAT_0036,Plastic,Bubble Wrap (Minimal Use),93365.0,13.0,33.0,ROW,72.0,8.0,8.0,8.0,25.90800321316111
1224,electronics,0.06,2,,Air,MAT_0037,Plastic,Bubble Wrap (Minimal Use),89889.0,12.0,26.0,APAC,70.0,9.0,9.0,7.0,21.5650033374124
1224,electronics,0.06,2,,Air,MAT_0051,Plastic,Bubble Wrap (Minimal Use),64044.0,10.0,24.0,LATAM,72.0,9.0,9.0,8.0,30.76800468420642
1224,electronics,0.06,2,,Air,MAT_0064,Plastic,Bubble Wrap (Minimal Use),17015.0,10.0,31.0,EMEA,72.0,8.0,7.0,8.0,27.129017630465444
1224,electronics,0.06,2,,Air,MAT_0070,Plastic,Bubble Wrap (Minimal Use),52824.0,13.0,32.0,AMERICAS,69.0,9.0,9.0,6.0,28.7140056791292
1224,electronics,0.06,2,,Air,MAT_0071,Plastic,Bubble Wrap (Minimal Use),61190.0,9.0,28.0,APAC,74.0,7.0,9.0,8.0,26.77400490268177
1224,electronics,0.06,2,,Air,MAT_0072,Plastic,Bubble Wrap (Minimal Use),70772.0,8.0,32.0,EMEA,63.0,7.0,8.0,6.0,28.792004238904667
1224,electronics,0.06,2,,Air,MAT_0075,Plastic,Bubble Wrap (Minimal Use),21938.0,7.0,37.0,EMEA,69.0,9.0,9.0,8.0,32.32301367427869
1224,electronics,0.06,2,,Air,MAT_0082,Plastic,Bubble Wrap (Minimal Use),38391.0,13.0,38.0,LATAM,63.0,8.0,7.0,7.0,27.965007814127947
1224,electronics,0.06,2,,Air,MAT_0084,Plastic,Bubble Wrap (Minimal Use),79705.0,10.0,32.0,LATAM,63.0,7.0,9.0,8.0,24.795003763832085
1224,electronics,0.06,2,,Air,MAT_0085,Plastic,Bubble Wrap (Minimal Use),65252.0,9.0,29.0,AMERICAS,68.0,7.0,7.0,7.0,26.79500459748977
1224,electronics,0.06,2,,Air,MAT_0088,Plastic,Bubble Wrap (Minimal Use),45188.0,3.0,35.0,EU,66.0,9.0,8.0,7.0,27.165006638783776
1224,electronics,0.06,2,,Air,MAT_0106,Plastic,Bubble Wrap (Minimal Use),71775.0,12.0,22.0,LATAM,67.0,7.0,8.0,6.0,23.98000417967009
1224,electronics,0.06,2,,Air,MAT_0122,Plastic,Bubble Wrap (Minimal Use),65985.0,12.0,30.0,ROW,69.0,9.0,9.0,7.0,27.12000454641894
1224,electronics,0.06,2,,Air,MAT_0133,Plastic,Bubble Wrap (Minimal Use),50508.0,15.0,28.0,LATAM,70.0,9.0,7.0,6.0,27.162005939535533
