Material ID,Recyclability (%),Recycled Content (%),Reusability (%),Biodegradation Time (days),End-of-Life Disposal (%),Carbon Footprint (kg CO2/unit),CO2 Emission per kg (estimated),Waste Reduction Impact (%),Sustainability Target Progress (%),Load Handling Score,Moisture Resistance Score,Thermal Resistance Score,Cost per Unit (USD),Annual Usage (units),Total Material Weight (tons),Supplier Sustainability Compliance (%),Packaging Type_Bubble Wrap (Minimal Use),Packaging Type_Cardboard Boxes,Packaging Type_Foldable & Stackable Containers,Packaging Type_Plastic Totes & Pallets,Packaging Type_Protective Fillers (Paper/Biodegradable),Packaging Type_Steel Racks & Containers,Material Type_Cardboard,Material Type_Paper/Bio-Based,Material Type_Plastic,Material Type_Steel,Recyclability Category_High,Recyclability Category_Medium,Supplier Region_AMERICAS,Supplier Region_APAC,Supplier Region_EMEA,Supplier Region_EU,Supplier Region_LATAM,Supplier Region_ROW,"Suitable Product Categories_E-commerce, Food & Beverage, Consumer Goods, Apparel","Suitable Product Categories_Electronics, Medium-Value Goods, Retail Logistics","Suitable Product Categories_Fragile Items, Cosmetics, Pharmaceuticals, Internal Component Protection","Suitable Product Categories_Heavy Industrial Components, High-Security Goods","Suitable Product Categories_Industrial Components, Heavy Machinery, Automotive Parts","Suitable Product Categories_Low-Value Goods, Secondary Protection for Non-Fragile Items",Recommended Packaging Use Cases_Closed-loop logistics and bulk material handling,Recommended Packaging Use Cases_Cross-docking and returnable packaging programs,Recommended Packaging Use Cases_Last-mile delivery and primary e-commerce packaging,"Recommended Packaging Use Cases_Secure, high-load international shipping and long-term storage",Recommended Packaging Use Cases_Surface protection during transit; minimal void-fill,Recommended Packaging Use Cases_Void-fill and cushioning for fragile products,cii,cei,mss
MAT_0307,0.7333333333333334,0.2054794520547945,0.9381443298969072,0.2232193898222303,0.4166666666666667,0.1934523809523809,0.3939393939393939,0.8153846153846154,0.5217391304347827,0.8888888888888888,0.8888888888888888,0.5,0.4518259518259518,0.5116855957373438,0.1966848595108146,0.8918918918918919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.54584254775733,68.17158900664056,82.09621993127148
MAT_0308,0.711111111111111,0.3835616438356165,0.9381443298969072,0.4269856862973631,0.3333333333333333,0.2619047619047618,0.404040404040404,0.7846153846153847,0.6086956521739131,0.7777777777777777,0.8888888888888888,0.625,0.5609945609945611,0.3896014327508148,0.1724277339801899,0.783783783783784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.36214658279627,62.04649188154342,81.26288659793815
MAT_0309,1.0,0.821917808219178,0.4845360824742267,0.0009879174367427,0.1666666666666666,0.1428571428571428,0.0774410774410774,0.5538461538461539,0.8043478260869565,0.3333333333333333,0.3333333333333333,0.25,0.1107226107226107,0.946961522631456,0.1212856276531231,0.6216216216216217,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.87271937925463,84.15459111335399,34.69072164948454
MAT_0310,0.7777777777777777,0.3561643835616437,0.9690721649484536,0.18593383173213,0.375,0.2232142857142857,0.4006734006734007,0.8769230769230769,0.8043478260869565,0.8888888888888888,0.7777777777777777,0.625,0.5512820512820513,0.4062983191875146,0.1645441681827369,0.9189189189189192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.72838235443339,65.15067406819983,81.88144329896907
MAT_0311,0.977777777777778,0.7945205479452053,0.4639175257731959,0.0006826620489851,0.1249999999999999,0.1607142857142857,0.0774410774410774,0.5538461538461539,0.7826086956521741,0.5555555555555556,0.2222222222222222,0.375,0.1169386169386169,0.9145021524633746,0.1449363250454821,0.6216216216216217,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.21521037422069,82.76475300186641,40.111683848797256
MAT_0312,0.6666666666666667,0.3698630136986301,0.9278350515463918,0.1624680175605099,0.375,0.2589285714285714,0.3636363636363637,0.8769230769230769,0.6304347826086958,0.8888888888888888,0.7777777777777777,0.5,0.5788655788655789,0.4054195356908462,0.1659591671720234,0.8108108108108107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.58050492773016,59.61342208764889,78.55670103092784
MAT_0313,1.0,0.8356164383561644,0.5154639175257731,0.0014430254693995,0.1249999999999999,0.1398809523809523,0.074074074074074,0.5538461538461539,0.847826086956522,0.4444444444444445,0.2222222222222222,0.125,0.101010101010101,0.918295382493298,0.1485748938750757,0.5945945945945945,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.99374627295508,85.25877330001042,32.80927835051546
MAT_0314,0.8888888888888888,0.3698630136986301,0.9587628865979382,0.1399346198460403,0.375,0.2589285714285714,0.4074074074074074,0.8461538461538463,0.6086956521739131,0.6666666666666665,0.7777777777777777,0.625,0.5516705516705518,0.3896014327508148,0.1718213058419243,0.6216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.17233177498916,68.25839681509784,75.00859106529208
MAT_0315,0.9333333333333332,0.7534246575342465,0.4948453608247423,0.0016705794857279,0.1666666666666666,0.125,0.0808080808080808,0.5846153846153846,0.6956521739130435,0.4444444444444445,0.4444444444444445,0.25,0.106060606060606,0.9741259441360668,0.120274914089347,0.5675675675675673,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.71755938310493,82.59387691346454,41.56357388316151
MAT_0316,0.7333333333333334,0.3972602739726027,0.9587628865979382,0.2221093702303845,0.375,0.2678571428571428,0.4006734006734007,0.8615384615384616,0.7826086956521741,0.7777777777777777,0.6666666666666665,0.5,0.5843045843045844,0.3944180562198961,0.1906205781281584,0.8918918918918919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.30978286615243,61.96002851672954,72.50859106529208
MAT_0317,0.977777777777778,0.821917808219178,0.5051546391752577,0.0011710706693973,0.1249999999999999,0.1428571428571428,0.074074074074074,0.5538461538461539,0.7826086956521741,0.4444444444444445,0.2222222222222222,0.25,0.1138306138306138,0.9835033427144398,0.1287649080250656,0.6756756756756757,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.33523825028847,83.7448954253078,35.103092783505154
MAT_0318,0.6666666666666667,0.3972602739726027,0.9690721649484536,0.1824872208994488,0.3333333333333333,0.2648809523809524,0.4276094276094276,0.8769230769230769,0.7826086956521741,0.8888888888888888,0.7777777777777777,0.625,0.5571095571095572,0.3493442495300176,0.173438447543966,0.9999999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.42100626863943,61.5259654434912,81.88144329896907
MAT_0319,0.9555555555555556,0.7671232876712328,0.4432989690721649,0.0007659135183735,0.0833333333333333,0.1398809523809523,0.0774410774410774,0.5538461538461539,0.7173913043478262,0.5555555555555556,0.2222222222222222,0.125,0.1013986013986014,0.9118769258150996,0.1374570446735395,0.7297297297297296,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.54604616347235,82.46271597817989,34.69931271477663
MAT_0320,0.7777777777777777,0.3972602739726027,0.9484536082474226,0.1713870249809909,0.3333333333333333,0.2499999999999999,0.3973063973063973,0.8461538461538463,0.673913043478261,0.7777777777777777,0.7777777777777777,0.625,0.5621600621600622,0.4172219317663548,0.1748534465332524,0.8648648648648647,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.29946669164771,64.19440239027867,78.13573883161511
MAT_0321,0.911111111111111,0.780821917808219,0.4845360824742267,0.000921316261232,0.1249999999999999,0.1607142857142857,0.0707070707070706,0.5538461538461539,0.6304347826086958,0.4444444444444445,0.3333333333333333,0.25,0.1421911421911422,0.912121650333159,0.1208813422276127,0.6486486486486485,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.47741101721354,79.91449787326074,38.024054982817866
MAT_0322,0.8222222222222224,0.3698630136986301,0.9896907216494844,0.2384655089162324,0.375,0.2499999999999999,0.3973063973063973,0.8307692307692309,0.6086956521739131,0.7777777777777777,0.7777777777777777,0.625,0.5722610722610724,0.3805577494243412,0.1683848797250859,0.6216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.62044550692382,65.84742748660274,78.96048109965635
MAT_0323,1.0,0.780821917808219,0.4536082474226804,0.0006993123428628,0.1249999999999999,0.181547619047619,0.074074074074074,0.5692307692307692,0.7826086956521741,0.4444444444444445,0.2222222222222222,0.375,0.0994560994560994,0.959119881642324,0.141904184354154,0.7297297297297296,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.01605766675117,84.09935997564864,36.57216494845361
MAT_0324,0.7333333333333334,0.3561643835616437,0.9278350515463918,0.18593383173213,0.3333333333333333,0.2232142857142857,0.3771043771043771,0.8769230769230769,0.8043478260869565,0.6666666666666665,0.7777777777777777,0.5,0.5512820512820513,0.4062983191875146,0.1645441681827369,0.9189189189189192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.337809963861,62.992598466825264,71.89003436426115
MAT_0325,0.977777777777778,0.821917808219178,0.4845360824742267,0.0009879174367427,0.1666666666666666,0.1428571428571428,0.0841750841750841,0.5538461538461539,0.8043478260869565,0.4444444444444445,0.3333333333333333,0.25,0.1107226107226107,0.946961522631456,0.1212856276531231,0.6216216216216217,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.93669244322771,83.48792444668733,38.024054982817866
MAT_0326,0.7777777777777777,0.3835616438356165,0.9381443298969072,0.4269856862973631,0.3333333333333333,0.2678571428571428,0.4175084175084175,0.7846153846153847,0.6086956521739131,0.6666666666666665,0.7777777777777777,0.625,0.5609945609945611,0.3896014327508148,0.1724277339801899,0.783783783783784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.82342604407574,64.0464918815434,74.59621993127146
MAT_0327,0.8666666666666667,0.7945205479452053,0.4639175257731959,0.0006826620489851,0.1249999999999999,0.181547619047619,0.074074074074074,0.5384615384615385,0.7826086956521741,0.5555555555555556,0.2222222222222222,0.25,0.1169386169386169,0.9145021524633746,0.1449363250454821,0.6216216216216217,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0165571755675,79.43141966853308,37.61168384879725
MAT_0328,0.6666666666666667,0.3698630136986301,0.9278350515463918,0.1624680175605099,0.375,0.2410714285714286,0.4276094276094276,0.8769230769230769,0.6304347826086958,0.7777777777777777,0.6666666666666665,0.625,0.5788655788655789,0.4054195356908462,0.1659591671720234,0.8108108108108107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0215823688076,59.61342208764889,74.39003436426115
MAT_0329,0.9333333333333332,0.7534246575342465,0.4948453608247423,0.0016705794857279,0.1666666666666666,0.1428571428571428,0.0774410774410774,0.5846153846153846,0.6956521739130435,0.4444444444444445,0.2222222222222222,0.25,0.106060606060606,0.9741259441360668,0.120274914089347,0.5675675675675673,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.85223951778508,82.59387691346454,34.896907216494846
MAT_0330,0.7333333333333334,0.3972602739726027,0.9587628865979382,0.2221093702303845,0.375,0.2499999999999999,0.4208754208754209,0.8615384615384616,0.7826086956521741,0.7777777777777777,0.6666666666666665,0.625,0.5843045843045844,0.3944180562198961,0.1906205781281584,0.8918918918918919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.50170205807163,61.96002851672954,75.00859106529208
MAT_0331,0.977777777777778,0.8356164383561644,0.5154639175257731,0.0014430254693995,0.1249999999999999,0.125,0.074074074074074,0.5538461538461539,0.847826086956522,0.4444444444444445,0.3333333333333333,0.25,0.101010101010101,0.918295382493298,0.1485748938750757,0.5945945945945945,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.32707960628841,84.59210663334376,38.64261168384879
MAT_0332,0.8888888888888888,0.3698630136986301,0.9587628865979382,0.1399346198460403,0.375,0.2678571428571428,0.4107744107744108,0.8307692307692309,0.6086956521739131,0.6666666666666665,0.7777777777777777,0.5,0.5516705516705518,0.3896014327508148,0.1718213058419243,0.6216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.03765164030902,68.25839681509784,72.50859106529208
MAT_0333,0.9555555555555556,0.7671232876712328,0.4432989690721649,0.0007659135183735,0.0833333333333333,0.1220238095238095,0.0841750841750841,0.5538461538461539,0.7173913043478262,0.5555555555555556,0.2222222222222222,0.375,0.1013986013986014,0.9118769258150996,0.1374570446735395,0.7297297297297296,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.27668589411209,82.46271597817989,39.69931271477664
MAT_0334,0.7333333333333334,0.3561643835616437,0.9690721649484536,0.18593383173213,0.3333333333333333,0.2499999999999999,0.404040404040404,0.8923076923076922,0.8043478260869565,0.8888888888888888,0.6666666666666665,0.5,0.5512820512820513,0.4062983191875146,0.1645441681827369,0.9189189189189192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.26036888641994,63.8173407348665,76.04810996563573
MAT_0335,0.911111111111111,0.780821917808219,0.4845360824742267,0.000921316261232,0.1249999999999999,0.1369047619047619,0.0639730639730639,0.5538461538461539,0.6304347826086958,0.4444444444444445,0.4444444444444445,0.125,0.1421911421911422,0.912121650333159,0.1208813422276127,0.6486486486486485,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.7467712865738,79.91449787326074,38.8573883161512
MAT_0336,0.7777777777777777,0.3972602739726027,0.9484536082474226,0.1713870249809909,0.375,0.2648809523809524,0.367003367003367,0.8769230769230769,0.673913043478261,0.8888888888888888,0.8888888888888888,0.625,0.5621600621600622,0.4172219317663548,0.1748534465332524,0.8648648648648647,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.51158790376891,64.19440239027867,84.80240549828179
MAT_0337,1.0,0.780821917808219,0.4536082474226804,0.0006993123428628,0.1249999999999999,0.1339285714285714,0.074074074074074,0.5538461538461539,0.7826086956521741,0.4444444444444445,0.2222222222222222,0.25,0.0994560994560994,0.959119881642324,0.141904184354154,0.7297297297297296,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.01605766675117,84.09935997564864,34.07216494845361
MAT_0338,0.8666666666666667,0.3972602739726027,0.9587628865979382,0.2221093702303845,0.375,0.2589285714285714,0.3838383838383838,0.8461538461538463,0.7826086956521741,0.6666666666666665,0.6666666666666665,0.625,0.5843045843045844,0.3944180562198961,0.1906205781281584,0.8918918918918919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.98318353955311,65.96002851672954,71.67525773195875
MAT_0339,0.8666666666666667,0.7945205479452053,0.4639175257731959,0.0006826620489851,0.1249999999999999,0.1607142857142857,0.0841750841750841,0.5384615384615385,0.7826086956521741,0.4444444444444445,0.2222222222222222,0.125,0.1169386169386169,0.9145021524633746,0.1449363250454821,0.6216216216216217,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.61251677152708,79.43141966853308,31.778350515463917
MAT_0340,0.6666666666666667,0.3698630136986301,0.9278350515463918,0.1624680175605099,0.375,0.2589285714285714,0.4175084175084175,0.8769230769230769,0.6304347826086958,0.6666666666666665,0.8888888888888888,0.5,0.5788655788655789,0.4054195356908462,0.1659591671720234,0.8108108108108107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.425622772848,59.61342208764889,75.2233676975945
MAT_0341,0.9333333333333332,0.7534246575342465,0.4948453608247423,0.0016705794857279,0.1666666666666666,0.1428571428571428,0.074074074074074,0.5538461538461539,0.6956521739130435,0.4444444444444445,0.3333333333333333,0.25,0.106060606060606,0.9741259441360668,0.120274914089347,0.5675675675675673,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.98691965246522,82.59387691346454,38.230240549828174
MAT_0342,0.8222222222222224,0.3698630136986301,0.9896907216494844,0.2384655089162324,0.3333333333333333,0.2678571428571428,0.404040404040404,0.8,0.6086956521739131,0.7777777777777777,0.6666666666666665,0.625,0.5722610722610724,0.3805577494243412,0.1683848797250859,0.6216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.35108523756354,65.84742748660274,75.627147766323
MAT_0343,0.977777777777778,0.8356164383561644,0.5154639175257731,0.0014430254693995,0.1249999999999999,0.1398809523809523,0.0774410774410774,0.5538461538461539,0.847826086956522,0.4444444444444445,0.3333333333333333,0.25,0.101010101010101,0.918295382493298,0.1485748938750757,0.5945945945945945,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.19239947160827,84.59210663334376,38.64261168384879
MAT_0344,0.7333333333333334,0.3561643835616437,0.9690721649484536,0.18593383173213,0.3333333333333333,0.2499999999999999,0.4107744107744108,0.8923076923076922,0.8043478260869565,0.8888888888888888,0.6666666666666665,0.5,0.5512820512820513,0.4062983191875146,0.1645441681827369,0.9189189189189192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.99100861705966,63.8173407348665,76.04810996563573
MAT_0345,0.911111111111111,0.780821917808219,0.4845360824742267,0.000921316261232,0.1249999999999999,0.1369047619047619,0.0673400673400673,0.5692307692307692,0.6304347826086958,0.5555555555555556,0.2222222222222222,0.375,0.1421911421911422,0.912121650333159,0.1208813422276127,0.6486486486486485,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.61209115189367,79.91449787326074,40.52405498281787
MAT_0346,0.7777777777777777,0.3835616438356165,0.9381443298969072,0.4269856862973631,0.3333333333333333,0.2619047619047618,0.3973063973063973,0.7846153846153847,0.6086956521739131,0.7777777777777777,0.7777777777777777,0.625,0.5609945609945611,0.3896014327508148,0.1724277339801899,0.783783783783784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.63150685215655,64.0464918815434,77.9295532646048
MAT_0347,1.0,0.7671232876712328,0.4432989690721649,0.0007659135183735,0.0833333333333333,0.1220238095238095,0.0774410774410774,0.5846153846153846,0.7173913043478262,0.4444444444444445,0.2222222222222222,0.125,0.1013986013986014,0.9118769258150996,0.1374570446735395,0.7297297297297296,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.8793794968057,83.79604931151323,31.3659793814433
MAT_0348,0.8888888888888888,0.3698630136986301,0.9587628865979382,0.1399346198460403,0.375,0.2470238095238094,0.3872053872053872,0.8615384615384616,0.6086956521739131,0.7777777777777777,0.7777777777777777,0.625,0.5516705516705518,0.3896014327508148,0.1718213058419243,0.6216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.98041258306996,68.25839681509784,78.34192439862542
MAT_0349,0.9555555555555556,0.7945205479452053,0.4639175257731959,0.0006826620489851,0.1249999999999999,0.1607142857142857,0.074074074074074,0.5384615384615385,0.7826086956521741,0.4444444444444445,0.2222222222222222,0.25,0.1169386169386169,0.9145021524633746,0.1449363250454821,0.6216216216216217,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.68322384223416,82.09808633519975,34.27835051546392
MAT_0350,0.7777777777777777,0.3972602739726027,0.9484536082474226,0.1713870249809909,0.3333333333333333,0.2499999999999999,0.3973063973063973,0.8461538461538463,0.673913043478261,0.8888888888888888,0.6666666666666665,0.5,0.5621600621600622,0.4172219317663548,0.1748534465332524,0.8648648648648647,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.29946669164771,64.19440239027867,75.63573883161511
MAT_0351,1.0,0.780821917808219,0.4536082474226804,0.0006993123428628,0.1249999999999999,0.181547619047619,0.074074074074074,0.5538461538461539,0.7826086956521741,0.4444444444444445,0.3333333333333333,0.25,0.0994560994560994,0.959119881642324,0.141904184354154,0.7297297297297296,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.01605766675117,84.09935997564864,37.40549828178694
